dataset,model,mean_metric,split,max_time,best,fit_time,inference_time,num_trials
ilpd,baam_0.2_pair_effect_fast,0.7490732073783875,2,1,,8.091513395309448,0.0009746551513671,
ilpd,baam_0.2_pair_effect_fast,0.7546795010566711,3,1,,7.96763801574707,0.0012624263763427,
ilpd,baam_0.2_pair_effect_fast,0.7143725752830505,4,1,,8.080227375030518,0.0009450912475585,
ilpd,baam_0.2_pair_effect_fast,0.6752127408981323,5,1,,8.445229530334473,0.0019516944885253,
qsar-biodeg,baam_0.2_pair_effect_fast,0.9169034361839294,1,1,,79.88396143913269,0.003260850906372,
qsar-biodeg,baam_0.2_pair_effect_fast,0.937825083732605,2,1,,77.25445437431335,0.0031912326812744,
qsar-biodeg,baam_0.2_pair_effect_fast,0.898676335811615,3,1,,79.0360496044159,0.0033998489379882,
qsar-biodeg,baam_0.2_pair_effect_fast,0.9091286659240724,4,1,,80.73308396339417,0.0053372383117675,
qsar-biodeg,baam_0.2_pair_effect_fast,0.9173272252082824,5,1,,82.47939157485962,0.0031285285949707,
wdbc,baam_0.2_pair_effect_fast,0.998437762260437,1,1,,41.03344821929931,0.0036923885345458,
wdbc,baam_0.2_pair_effect_fast,0.9967713356018066,2,1,,51.976133823394775,0.0020937919616699,
wdbc,baam_0.2_pair_effect_fast,0.9858199954032898,3,1,,54.89594030380249,0.0019645690917968,
wdbc,baam_0.2_pair_effect_fast,0.998214602470398,4,1,,33.72752094268799,0.0020833015441894,
wdbc,baam_0.2_pair_effect_fast,0.996912717819214,5,1,,34.665632009506226,0.002044677734375,
cylinder-bands,baam_0.2_pair_effect_fast,0.7866477370262146,1,1,,37.49236440658569,0.0020720958709716,
cylinder-bands,baam_0.2_pair_effect_fast,0.8205285668373108,2,1,,34.318617820739746,0.0022118091583251,
cylinder-bands,baam_0.2_pair_effect_fast,0.8224804401397705,3,1,,37.12232089042664,0.0022532939910888,
cylinder-bands,baam_0.2_pair_effect_fast,0.8017833232879639,4,1,,34.65132236480713,0.0071425437927246,
cylinder-bands,baam_0.2_pair_effect_fast,0.8464624881744385,5,1,,35.12739419937134,0.0023818016052246,
dresses-sales,baam_0.2_pair_effect_fast,0.5819506645202637,1,1,,8.43838095664978,0.0009522438049316,
dresses-sales,baam_0.2_pair_effect_fast,0.588921070098877,2,1,,9.433786392211914,0.0010445117950439,
dresses-sales,baam_0.2_pair_effect_fast,0.6036176681518555,3,1,,9.3208327293396,0.0009956359863281,
dresses-sales,baam_0.2_pair_effect_fast,0.5982972383499146,4,1,,8.769577264785767,0.0010378360748291,
dresses-sales,baam_0.2_pair_effect_fast,0.5820819735527039,5,1,,8.48278260231018,0.0010061264038085,
MiceProtein,baam_0.2_pair_effect_fast,0.9977262020111084,1,1,,169.5062608718872,0.0056641101837158,
MiceProtein,baam_0.2_pair_effect_fast,0.998311460018158,2,1,,162.0103371143341,0.0061852931976318,
MiceProtein,baam_0.2_pair_effect_fast,0.997182071208954,3,1,,163.39879035949707,0.0056438446044921,
MiceProtein,baam_0.2_pair_effect_fast,0.997880756855011,4,1,,149.87862825393677,0.0083522796630859,
MiceProtein,baam_0.2_pair_effect_fast,0.9985464215278624,5,1,,158.37906002998352,0.0062057971954345,
car,baam_0.2_pair_effect_fast,0.9540406465530396,1,1,,19.64103078842163,0.0011336803436279,
car,baam_0.2_pair_effect_fast,0.949260711669922,2,1,,21.846240043640137,0.0009891986846923,
car,baam_0.2_pair_effect_fast,0.9346907138824464,3,1,,18.348472833633423,0.0011513233184814,
car,baam_0.2_pair_effect_fast,0.915940284729004,4,1,,19.689997911453247,0.0024163722991943,
car,baam_0.2_pair_effect_fast,0.95236337184906,5,1,,18.28380799293518,0.0009999275207519,
steel-plates-fault,baam_0.2_pair_effect_fast,0.961108922958374,1,1,,83.36871647834778,0.0034756660461425,
steel-plates-fault,baam_0.2_pair_effect_fast,0.9583577513694764,2,1,,81.33301091194153,0.0034854412078857,
steel-plates-fault,baam_0.2_pair_effect_fast,0.961389660835266,3,1,,82.24428176879883,0.0034468173980712,
steel-plates-fault,baam_0.2_pair_effect_fast,0.9595847725868224,4,1,,82.37174153327942,0.0032980442047119,
steel-plates-fault,baam_0.2_pair_effect_fast,0.9512259364128112,5,1,,76.96008086204529,0.0033314228057861,
climate-model-simulation-crashes,baam_0.2_pair_effect_fast,0.9144474864006042,1,1,,18.46721982955933,0.0014340877532958,
climate-model-simulation-crashes,baam_0.2_pair_effect_fast,0.9237536787986756,2,1,,17.292274475097656,0.0014050006866455,
climate-model-simulation-crashes,baam_0.2_pair_effect_fast,0.9264904856681824,3,1,,17.98250985145569,0.0013778209686279,
climate-model-simulation-crashes,baam_0.2_pair_effect_fast,0.9246273636817932,4,1,,17.11567497253418,0.0013599395751953,
climate-model-simulation-crashes,baam_0.2_pair_effect_fast,0.954912006855011,5,1,,17.476097106933594,0.0013659000396728,
balance-scale,baam_0.9_pair_effect,0.9919654130935668,1,1,,5.618896245956421,0.0009434223175048,
balance-scale,baam_0.9_pair_effect,0.9996663331985474,2,1,,5.636730909347534,0.0011100769042968,
balance-scale,baam_0.9_pair_effect,0.9822849631309508,3,1,,5.378001689910889,0.0010128021240234,
balance-scale,baam_0.9_pair_effect,0.989834487438202,4,1,,5.390953063964844,0.0009622573852539,
balance-scale,baam_0.9_pair_effect,0.9997920989990234,5,1,,5.598438739776611,0.0011167526245117,
mfeat-fourier,baam_0.9_pair_effect,0.97774475812912,1,1,,356.97282004356384,0.0201494693756103,
mfeat-fourier,baam_0.9_pair_effect,0.981410026550293,2,1,,358.5704867839813,0.0200893878936767,
mfeat-fourier,baam_0.9_pair_effect,0.9792140126228333,3,1,,358.61621141433716,0.0201046466827392,
mfeat-fourier,baam_0.9_pair_effect,0.981801450252533,4,1,,356.9856958389282,0.0206437110900878,
mfeat-fourier,baam_0.9_pair_effect,0.9779030680656432,5,1,,359.25202655792236,0.0197830200195312,
breast-w,baam_0.9_pair_effect,0.9893117547035216,1,1,,11.770005702972412,0.0015897750854492,
breast-w,baam_0.9_pair_effect,0.9887244701385498,2,1,,11.760637521743774,0.0017197132110595,
breast-w,baam_0.9_pair_effect,0.9952154755592346,3,1,,11.403180122375488,0.0016217231750488,
breast-w,baam_0.9_pair_effect,0.9907168745994568,4,1,,11.462011814117432,0.0015895366668701,
breast-w,baam_0.9_pair_effect,0.9932857155799866,5,1,,11.44229507446289,0.0015261173248291,
mfeat-karhunen,baam_0.9_pair_effect,0.99781733751297,1,1,,314.58287739753723,0.028188943862915,
mfeat-karhunen,baam_0.9_pair_effect,0.9951263666152954,2,1,,313.0358889102936,0.017712116241455,
mfeat-karhunen,baam_0.9_pair_effect,0.9956467747688292,3,1,,313.0084013938904,0.0175416469573974,
mfeat-karhunen,baam_0.9_pair_effect,0.997793972492218,4,1,,312.73597240448,0.0177710056304931,
mfeat-karhunen,baam_0.9_pair_effect,0.9962522387504578,5,1,,314.750346660614,0.0174322128295898,
mfeat-morphological,baam_0.9_pair_effect,0.960185706615448,1,1,,27.983155250549316,0.0023427009582519,
mfeat-morphological,baam_0.9_pair_effect,0.9643771052360536,2,1,,27.432886123657227,0.0023396015167236,
mfeat-morphological,baam_0.9_pair_effect,0.9666545987129213,3,1,,26.28880476951599,0.0022923946380615,
mfeat-morphological,baam_0.9_pair_effect,0.9619184136390686,4,1,,26.47740340232849,0.0023126602172851,
mfeat-morphological,baam_0.9_pair_effect,0.9662335515022278,5,1,,27.132165908813477,0.0022127628326416,
mfeat-zernike,baam_0.9_pair_effect,0.975339651107788,1,1,,232.719398021698,0.0139632225036621,
mfeat-zernike,baam_0.9_pair_effect,0.973361074924469,2,1,,232.66715478897095,0.0138995647430419,
mfeat-zernike,baam_0.9_pair_effect,0.9775163531303406,3,1,,234.49982023239136,0.0143659114837646,
mfeat-zernike,baam_0.9_pair_effect,0.9745873212814332,4,1,,232.8222618103027,0.0128145217895507,
mfeat-zernike,baam_0.9_pair_effect,0.9747816920280457,5,1,,232.87270855903623,0.0131471157073974,
cmc,baam_0.9_pair_effect,0.7232028841972351,1,1,,27.22505235671997,0.0021605491638183,
cmc,baam_0.9_pair_effect,0.7530230283737183,2,1,,26.22652816772461,0.0020444393157958,
cmc,baam_0.9_pair_effect,0.7059543132781982,3,1,,24.442472457885746,0.0020384788513183,
cmc,baam_0.9_pair_effect,0.7279221415519714,4,1,,24.043760776519775,0.0020039081573486,
cmc,baam_0.9_pair_effect,0.7374215722084045,5,1,,25.25055241584778,0.0020685195922851,
credit-approval,baam_0.9_pair_effect,0.9462068676948548,1,1,,15.214044570922852,0.0017676353454589,
credit-approval,baam_0.9_pair_effect,0.9397979974746704,2,1,,15.160338640213013,0.0018942356109619,
credit-approval,baam_0.9_pair_effect,0.944586217403412,3,1,,14.551711082458496,0.0017390251159667,
credit-approval,baam_0.9_pair_effect,0.9367963075637816,4,1,,14.177797079086304,0.0017883777618408,
credit-approval,baam_0.9_pair_effect,0.9305489659309388,5,1,,15.74022126197815,0.0017449855804443,
credit-g,baam_0.9_pair_effect,0.7991580963134766,1,1,,38.40104413032532,0.0029699802398681,
credit-g,baam_0.9_pair_effect,0.8038045167922974,2,1,,38.12892484664917,0.0028932094573974,
credit-g,baam_0.9_pair_effect,0.7884969115257263,3,1,,38.37343645095825,0.0028924942016601,
credit-g,baam_0.9_pair_effect,0.7991976141929626,4,1,,39.24712634086609,0.0028080940246582,
credit-g,baam_0.9_pair_effect,0.7885845303535461,5,1,,38.72840929031372,0.0027940273284912,
diabetes,baam_0.9_pair_effect,0.8197585344314575,1,1,,7.880082130432129,0.0012955665588378,
diabetes,baam_0.9_pair_effect,0.8546779751777649,2,1,,8.242104291915894,0.0014116764068603,
diabetes,baam_0.9_pair_effect,0.8523629307746887,3,1,,9.01612949371338,0.0012953281402587,
diabetes,baam_0.9_pair_effect,0.8403469920158386,4,1,,8.470639944076538,0.0013661384582519,
diabetes,baam_0.9_pair_effect,0.8537758588790894,5,1,,9.22074580192566,0.0014276504516601,
tic-tac-toe,baam_0.9_pair_effect,0.7799060344696045,1,1,,14.459709167480469,0.00152587890625,
tic-tac-toe,baam_0.9_pair_effect,0.8042734861373901,2,1,,13.777381420135498,0.0014717578887939,
tic-tac-toe,baam_0.9_pair_effect,0.782498836517334,3,1,,13.555885076522827,0.0015921592712402,
tic-tac-toe,baam_0.9_pair_effect,0.7904477715492249,4,1,,12.6816987991333,0.0014331340789794,
tic-tac-toe,baam_0.9_pair_effect,0.8331471085548401,5,1,,13.361135482788086,0.0015127658843994,
vehicle,baam_0.9_pair_effect,0.9278407096862792,1,1,,24.294588327407837,0.0028324127197265,
vehicle,baam_0.9_pair_effect,0.9304134249687196,2,1,,23.728888511657715,0.0028085708618164,
vehicle,baam_0.9_pair_effect,0.9235337972640992,3,1,,22.933396577835083,0.0028190612792968,
vehicle,baam_0.9_pair_effect,0.9194952249526978,4,1,,22.850898265838623,0.0249652862548828,
vehicle,baam_0.9_pair_effect,0.9215068817138672,5,1,,23.97450304031372,0.0026204586029052,
eucalyptus,baam_0.9_pair_effect,0.848812997341156,1,1,,21.156429290771484,0.0026814937591552,
eucalyptus,baam_0.9_pair_effect,0.8479713201522827,2,1,,20.51590394973755,0.0026702880859375,
eucalyptus,baam_0.9_pair_effect,0.8456020355224609,3,1,,20.584965705871586,0.0029017925262451,
eucalyptus,baam_0.9_pair_effect,0.8279736042022705,4,1,,20.20376348495483,0.002718448638916,
eucalyptus,baam_0.9_pair_effect,0.8157607316970825,5,1,,20.363006830215458,0.0025622844696044,
analcatdata_authorship,baam_0.9_pair_effect,0.9999775886535645,1,1,,115.47081232070924,0.0098242759704589,
analcatdata_authorship,baam_0.9_pair_effect,1.0,2,1,,115.14366602897644,0.00850510597229,
analcatdata_authorship,baam_0.9_pair_effect,0.9998128414154052,3,1,,116.15720701217651,0.0089428424835205,
analcatdata_authorship,baam_0.9_pair_effect,0.9999794960021972,4,1,,115.91614699363708,0.0086920261383056,
analcatdata_authorship,baam_0.9_pair_effect,0.999974012374878,5,1,,118.10057473182678,0.0088310241699218,
analcatdata_dmft,baam_0.9_pair_effect,0.5748237371444702,1,1,,4.008135080337524,0.0007326602935791,
analcatdata_dmft,baam_0.9_pair_effect,0.573246419429779,2,1,,5.807485103607178,0.0010595321655273,
analcatdata_dmft,baam_0.9_pair_effect,0.5692808628082275,3,1,,5.672977685928345,0.0011816024780273,
analcatdata_dmft,baam_0.9_pair_effect,0.545024573802948,4,1,,4.044370174407959,0.0007407665252685,
analcatdata_dmft,baam_0.9_pair_effect,0.5630114674568176,5,1,,5.579195737838745,0.0011000633239746,
pc4,baam_0.9_pair_effect,0.9279443621635436,1,1,,120.84693241119383,0.0065662860870361,
pc4,baam_0.9_pair_effect,0.9246297478675842,2,1,,123.37934064865112,0.0067415237426757,
pc4,baam_0.9_pair_effect,0.934602677822113,3,1,,119.87379789352416,0.0056493282318115,
pc4,baam_0.9_pair_effect,0.9298315048217772,4,1,,121.87331056594849,0.0058710575103759,
pc4,baam_0.9_pair_effect,0.93338143825531,5,1,,121.52026391029358,0.005852460861206,
pc3,baam_0.9_pair_effect,0.8317151069641113,1,1,,134.56115698814392,0.006479263305664,
pc3,baam_0.9_pair_effect,0.8190702795982361,2,1,,134.1094467639923,0.0066578388214111,
pc3,baam_0.9_pair_effect,0.7952478528022766,3,1,,134.3843264579773,0.0077834129333496,
pc3,baam_0.9_pair_effect,0.8043503165245056,4,1,,134.9191505908966,0.0066564083099365,
pc3,baam_0.9_pair_effect,0.8255423307418823,5,1,,135.0231614112854,0.0073235034942626,
kc2,baam_0.9_pair_effect,0.865023672580719,1,1,,15.047849178314207,0.0022380352020263,
kc2,baam_0.9_pair_effect,0.8306161165237427,2,1,,14.901520252227783,0.0022614002227783,
kc2,baam_0.9_pair_effect,0.7919676899909973,3,1,,15.421523094177246,0.0022003650665283,
kc2,baam_0.9_pair_effect,0.8740417957305908,4,1,,15.716222763061523,0.0022366046905517,
kc2,baam_0.9_pair_effect,0.8217086791992188,5,1,,15.549678325653076,0.002164602279663,
pc1,baam_0.9_pair_effect,0.8328682780265808,1,1,,49.23414850234985,0.00311279296875,
pc1,baam_0.9_pair_effect,0.8523221015930176,2,1,,49.11372947692871,0.0032753944396972,
pc1,baam_0.9_pair_effect,0.7998117208480835,3,1,,49.04316067695618,0.0033483505249023,
pc1,baam_0.9_pair_effect,0.8601397275924683,4,1,,49.75018310546875,0.003342866897583,
pc1,baam_0.9_pair_effect,0.8504464030265808,5,1,,49.231539487838745,0.0031983852386474,
banknote-authentication,baam_0.9_pair_effect,1.0,1,1,,10.293298244476318,0.0010063648223876,
banknote-authentication,baam_0.9_pair_effect,1.0,2,1,,9.66341757774353,0.0010874271392822,
banknote-authentication,baam_0.9_pair_effect,1.0,3,1,,9.634438276290894,0.0011019706726074,
banknote-authentication,baam_0.9_pair_effect,1.0,4,1,,10.43761920928955,0.0011506080627441,
banknote-authentication,baam_0.9_pair_effect,1.0,5,1,,10.12638545036316,0.0011351108551025,
blood-transfusion-service-center,baam_0.9_pair_effect,0.7709628343582153,1,1,,4.069330930709839,0.0007693767547607,
blood-transfusion-service-center,baam_0.9_pair_effect,0.7330007553100586,2,1,,4.221508502960205,0.0007500648498535,
blood-transfusion-service-center,baam_0.9_pair_effect,0.763985812664032,3,1,,4.125874280929565,0.0008478164672851,
blood-transfusion-service-center,baam_0.9_pair_effect,0.7565911412239075,4,1,,4.116593837738037,0.0007357597351074,
blood-transfusion-service-center,baam_0.9_pair_effect,0.7418277859687805,5,1,,4.122028112411499,0.000892162322998,
ilpd,baam_0.9_pair_effect,0.7552131414413452,1,1,,7.817818880081177,0.0012488365173339,
ilpd,baam_0.9_pair_effect,0.7572984099388123,2,1,,8.119510650634766,0.0015373229980468,
ilpd,baam_0.9_pair_effect,0.7591605186462402,3,1,,7.808941841125488,0.0012524127960205,
ilpd,baam_0.9_pair_effect,0.7245992422103882,4,1,,7.059934139251709,0.0012235641479492,
ilpd,baam_0.9_pair_effect,0.6754366159439087,5,1,,7.4633588790893555,0.0013055801391601,
qsar-biodeg,baam_0.9_pair_effect,0.9154991507530212,1,1,,89.0790536403656,0.0052855014801025,
qsar-biodeg,baam_0.9_pair_effect,0.933506727218628,2,1,,88.39387392997742,0.0054290294647216,
qsar-biodeg,baam_0.9_pair_effect,0.8971912860870361,3,1,,88.24624228477478,0.0064916610717773,
qsar-biodeg,baam_0.9_pair_effect,0.9043339490890504,4,1,,88.06528830528259,0.0052835941314697,
qsar-biodeg,baam_0.9_pair_effect,0.91419917345047,5,1,,88.16661715507507,0.0052282810211181,
wdbc,baam_0.9_pair_effect,0.997969090938568,1,1,,25.664748907089233,0.0031991004943847,
wdbc,baam_0.9_pair_effect,0.9957298636436462,2,1,,24.808690071105957,0.003108263015747,
wdbc,baam_0.9_pair_effect,0.98447448015213,3,1,,23.296870470046997,0.002976655960083,
wdbc,baam_0.9_pair_effect,0.9965373873710632,4,1,,24.720044136047363,0.002805471420288,
wdbc,baam_0.9_pair_effect,0.996912717819214,5,1,,25.788923025131226,0.00321626663208,
cylinder-bands,baam_0.9_pair_effect,0.7480113506317139,1,1,,36.40252423286438,0.0037064552307128,
cylinder-bands,baam_0.9_pair_effect,0.805753767490387,2,1,,35.8561646938324,0.0035958290100097,
cylinder-bands,baam_0.9_pair_effect,0.8037275671958923,3,1,,37.01494646072388,0.0034384727478027,
cylinder-bands,baam_0.9_pair_effect,0.7989587783813477,4,1,,36.62986946105957,0.0034694671630859,
cylinder-bands,baam_0.9_pair_effect,0.8341432809829712,5,1,,34.7350640296936,0.0035004615783691,
dresses-sales,baam_0.9_pair_effect,0.4896219670772552,1,1,,7.818278551101685,0.0012376308441162,
dresses-sales,baam_0.9_pair_effect,0.5795168876647949,2,1,,7.686470985412598,0.0013620853424072,
dresses-sales,baam_0.9_pair_effect,0.5052378177642822,3,1,,7.713839054107666,0.0011777877807617,
dresses-sales,baam_0.9_pair_effect,0.5717234015464783,4,1,,7.813050270080566,0.0012681484222412,
dresses-sales,baam_0.9_pair_effect,0.5318587422370911,5,1,,6.846684217453003,0.0013110637664794,
MiceProtein,baam_0.9_pair_effect,0.996891438961029,1,1,,159.57172393798828,0.0162701606750488,
MiceProtein,baam_0.9_pair_effect,0.9969648718833924,2,1,,157.94789838790894,0.0169129371643066,
MiceProtein,baam_0.9_pair_effect,0.9971750378608704,3,1,,158.66945838928223,0.0162014961242675,
MiceProtein,baam_0.9_pair_effect,0.9955440163612366,4,1,,157.03605818748474,0.012096881866455,
MiceProtein,baam_0.9_pair_effect,0.9976629018783568,5,1,,157.59220671653748,0.012012243270874,
car,baam_0.9_pair_effect,0.9734021425247192,1,1,,19.855847358703613,0.0015215873718261,
car,baam_0.9_pair_effect,0.9770228862762452,2,1,,21.353917837142944,0.0016920566558837,
car,baam_0.9_pair_effect,0.9558008909225464,3,1,,20.713610649108887,0.0015935897827148,
car,baam_0.9_pair_effect,0.9425987601280212,4,1,,20.507341146469116,0.001528263092041,
car,baam_0.9_pair_effect,0.9742089509963988,5,1,,20.301726579666138,0.0016167163848876,
steel-plates-fault,baam_0.9_pair_effect,0.9557574391365052,1,1,,113.51614499092102,0.0068442821502685,
steel-plates-fault,baam_0.9_pair_effect,0.9570252895355223,2,1,,114.84911346435548,0.006866455078125,
steel-plates-fault,baam_0.9_pair_effect,0.963374674320221,3,1,,113.89813017845154,0.0068676471710205,
steel-plates-fault,baam_0.9_pair_effect,0.9639468789100648,4,1,,114.21951723098756,0.0070135593414306,
steel-plates-fault,baam_0.9_pair_effect,0.954423487186432,5,1,,113.09187769889832,0.0067358016967773,
climate-model-simulation-crashes,baam_0.9_pair_effect,0.9192702770233154,1,1,,13.66784143447876,0.0019469261169433,
climate-model-simulation-crashes,baam_0.9_pair_effect,0.9287023544311525,2,1,,13.494175434112549,0.0018343925476074,
climate-model-simulation-crashes,baam_0.9_pair_effect,0.9271680116653442,3,1,,13.66080927848816,0.001941442489624,
climate-model-simulation-crashes,baam_0.9_pair_effect,0.928523063659668,4,1,,13.861404418945312,0.0021135807037353,
climate-model-simulation-crashes,baam_0.9_pair_effect,0.95106303691864,5,1,,13.246500015258787,0.0017931461334228,
balance-scale,TabPFN (Hollmann),0.9994046092033386,1,1,,0.3533523082733154,1.454972267150879,
balance-scale,TabPFN (Hollmann),0.9951030611991882,2,1,,0.4625868797302246,1.4894957542419434,
balance-scale,TabPFN (Hollmann),0.9979410171508788,3,1,,0.4578070640563965,1.5225155353546145,
balance-scale,TabPFN (Hollmann),0.9948009848594666,4,1,,0.4968328475952148,1.4927306175231934,
balance-scale,TabPFN (Hollmann),0.9973033666610718,5,1,,0.3494846820831299,1.386394739151001,
mfeat-fourier,TabPFN (Hollmann),0.9769526124000548,1,1,,0.4627037048339844,7.609327077865601,
mfeat-fourier,TabPFN (Hollmann),0.9824997782707214,2,1,,0.4726324081420898,7.401094198226929,
mfeat-fourier,TabPFN (Hollmann),0.9813368916511536,3,1,,0.4933536052703857,7.130698919296265,
mfeat-fourier,TabPFN (Hollmann),0.981837272644043,4,1,,0.4250745773315429,7.211413860321045,
mfeat-fourier,TabPFN (Hollmann),0.977779984474182,5,1,,0.3465576171875,7.14821457862854,
breast-w,TabPFN (Hollmann),0.9920199513435364,1,1,,0.4289209842681885,1.6328637599945068,
breast-w,TabPFN (Hollmann),0.9920014142990112,2,1,,0.3535342216491699,1.5472874641418457,
breast-w,TabPFN (Hollmann),0.9974818229675292,3,1,,0.353452205657959,1.649916410446167,
breast-w,TabPFN (Hollmann),0.9925806522369384,4,1,,0.3993809223175049,1.58209490776062,
breast-w,TabPFN (Hollmann),0.9929999709129332,5,1,,0.5100679397583008,1.5987210273742676,
mfeat-karhunen,TabPFN (Hollmann),0.9986009001731871,1,1,,0.3453409671783447,7.26529049873352,
mfeat-karhunen,TabPFN (Hollmann),0.9969887733459472,2,1,,0.5472269058227539,8.188293695449829,
mfeat-karhunen,TabPFN (Hollmann),0.9965110421180724,3,1,,0.3978607654571533,7.441739559173584,
mfeat-karhunen,TabPFN (Hollmann),0.9985004663467408,4,1,,0.4811351299285888,7.042030334472656,
mfeat-karhunen,TabPFN (Hollmann),0.998339831829071,5,1,,0.3456730842590332,6.940701961517334,
mfeat-morphological,TabPFN (Hollmann),0.964461624622345,1,1,,0.3427386283874511,7.095133304595947,
mfeat-morphological,TabPFN (Hollmann),0.9640029072761536,2,1,,0.3802931308746338,7.33570408821106,
mfeat-morphological,TabPFN (Hollmann),0.965139627456665,3,1,,0.383291482925415,7.089806079864502,
mfeat-morphological,TabPFN (Hollmann),0.9634195566177368,4,1,,0.5019559860229492,7.481056690216064,
mfeat-morphological,TabPFN (Hollmann),0.969100296497345,5,1,,0.4395687580108642,7.570576190948486,
mfeat-zernike,TabPFN (Hollmann),0.9815773963928224,1,1,,0.4124848842620849,7.131819009780884,
mfeat-zernike,TabPFN (Hollmann),0.9805102348327636,2,1,,0.3482837677001953,7.081366777420044,
mfeat-zernike,TabPFN (Hollmann),0.9809690713882446,3,1,,0.3791351318359375,7.690554618835449,
mfeat-zernike,TabPFN (Hollmann),0.9806581735610962,4,1,,0.4998242855072021,7.068402051925659,
mfeat-zernike,TabPFN (Hollmann),0.9825809597969056,5,1,,0.5514211654663086,7.118191719055176,
cmc,TabPFN (Hollmann),0.7149341702461243,1,1,,0.3503024578094482,4.108116626739502,
cmc,TabPFN (Hollmann),0.7448674440383911,2,1,,0.4637725353240967,3.9558610916137695,
cmc,TabPFN (Hollmann),0.7174851894378662,3,1,,0.0006184577941894,4.460712671279907,
cmc,TabPFN (Hollmann),0.7184961438179016,4,1,,0.0006089210510253,4.282531023025513,
cmc,TabPFN (Hollmann),0.7343826293945312,5,1,,0.0005934238433837,4.21584415435791,
credit-approval,TabPFN (Hollmann),0.9455862045288086,1,1,,0.0005877017974853,1.6023681163787842,
credit-approval,TabPFN (Hollmann),0.9355555772781372,2,1,,0.0005671977996826,1.5529820919036863,
credit-approval,TabPFN (Hollmann),0.9282413721084596,3,1,,0.0006260871887207,1.500314235687256,
credit-approval,TabPFN (Hollmann),0.9274253249168396,4,1,,0.0005431175231933,1.4916086196899414,
credit-approval,TabPFN (Hollmann),0.9211398959159852,5,1,,0.0005791187286376,1.563673973083496,
credit-g,TabPFN (Hollmann),0.7936501502990723,1,1,,0.0005674362182617,2.3740243911743164,
credit-g,TabPFN (Hollmann),0.7842828631401062,2,1,,0.0008962154388427,2.5225815773010254,
credit-g,TabPFN (Hollmann),0.7837909460067749,3,1,,0.0006916522979736,2.4726529121398926,
credit-g,TabPFN (Hollmann),0.7897151708602905,4,1,,0.0007834434509277,2.56283187866211,
credit-g,TabPFN (Hollmann),0.7968933582305908,5,1,,0.000739574432373,2.352252721786499,
diabetes,TabPFN (Hollmann),0.8210765719413757,1,1,,0.0006468296051025,2.3106865882873535,
diabetes,TabPFN (Hollmann),0.8455451726913452,2,1,,0.0006725788116455,1.7601847648620603,
diabetes,TabPFN (Hollmann),0.8465909361839294,3,1,,0.000615119934082,1.6738615036010742,
diabetes,TabPFN (Hollmann),0.8350867629051208,4,1,,0.0006499290466308,1.6678907871246338,
diabetes,TabPFN (Hollmann),0.8560305237770081,5,1,,0.000622272491455,1.699046611785889,
tic-tac-toe,TabPFN (Hollmann),0.9639849662780762,1,1,,0.0007023811340332,2.196002960205078,
tic-tac-toe,TabPFN (Hollmann),0.9637867212295532,2,1,,0.0006465911865234,2.1770739555358887,
tic-tac-toe,TabPFN (Hollmann),0.9580079913139344,3,1,,0.0006568431854248,2.149794816970825,
tic-tac-toe,TabPFN (Hollmann),0.9520889520645142,4,1,,0.0006706714630126,2.0961599349975586,
tic-tac-toe,TabPFN (Hollmann),0.9733705520629884,5,1,,0.0008978843688964,2.2852261066436768,
vehicle,TabPFN (Hollmann),0.9606196880340576,1,1,,0.0006482601165771,1.809903621673584,
vehicle,TabPFN (Hollmann),0.95661860704422,2,1,,0.0006999969482421,1.7800030708312988,
vehicle,TabPFN (Hollmann),0.9629775285720824,3,1,,0.000666856765747,1.919630527496338,
vehicle,TabPFN (Hollmann),0.9582613706588744,4,1,,0.0006453990936279,1.821489334106445,
vehicle,TabPFN (Hollmann),0.9548622965812684,5,1,,0.0007903575897216,1.9890475273132324,
eucalyptus,TabPFN (Hollmann),0.923800528049469,1,1,,0.0006740093231201,1.5218863487243652,
eucalyptus,TabPFN (Hollmann),0.923461616039276,2,1,,0.0007915496826171,1.6100037097930908,
eucalyptus,TabPFN (Hollmann),0.9333541989326476,3,1,,0.0007486343383789,1.5557780265808103,
eucalyptus,TabPFN (Hollmann),0.9128867983818054,4,1,,0.0006186962127685,1.5128803253173828,
eucalyptus,TabPFN (Hollmann),0.9263436198234558,5,1,,0.0005927085876464,1.6138856410980225,
analcatdata_authorship,TabPFN (Hollmann),1.0,1,1,,0.0005514621734619,2.100884437561035,
analcatdata_authorship,TabPFN (Hollmann),1.0,2,1,,0.0005440711975097,2.2137115001678467,
analcatdata_authorship,TabPFN (Hollmann),0.9999735355377196,3,1,,0.0005240440368652,2.0790538787841797,
analcatdata_authorship,TabPFN (Hollmann),1.0,4,1,,0.0005090236663818,2.108994245529175,
analcatdata_authorship,TabPFN (Hollmann),0.9999650716781616,5,1,,0.0005216598510742,2.190876722335815,
analcatdata_dmft,TabPFN (Hollmann),0.5872126221656799,1,1,,0.000528335571289,1.7798871994018557,
analcatdata_dmft,TabPFN (Hollmann),0.5780489444732666,2,1,,0.0005714893341064,1.774109125137329,
analcatdata_dmft,TabPFN (Hollmann),0.5658430457115173,3,1,,0.0005257129669189,1.7701518535614014,
analcatdata_dmft,TabPFN (Hollmann),0.5553677678108215,4,1,,0.0005826950073242,1.7916579246520996,
